site_id,lake_name,group_id,type,meteo_filename,centroid_lon,centroid_lat,state,county,K_d,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix,SDF
nhdhr_106352151,Mukooda Lake,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.3125-48.3125_W92.4375-92.4375.csv,-92.48849426890249,48.33650245029602,MN,St. Louis,0.3551692,23.4696,3147138.549,153.2940503,87.92576383,286.0879513,60.83808346,4.43604878,13.32415821,75.00970203,12.05213744,4.608715176,1.616719411,0.001501928924,0.004364001059,0.002243272322,0.01086804043,88.51690609,45.0529555,223.3189411,39.65390057,-11.39054285,7.292550657,84.73330975,7.164967209,4.48291162,1.578421456,8.71e-5,9.164461909e-4,0.00500357595,0.01425403406,221.6234553,68.3413002,299.5321391,43.84498446,9.131342259,7.861886175,67.5811796,12.27049292,4.706682474,1.655654517,0.001871835553,0.004436440376,0.001133803817,0.008410985104,219.8749722,59.41284932,350.4556592,27.71133019,18.87093695,4.153347415,69.58202272,8.285950491,4.426091943,1.478815642,0.002898688821,0.006096854405,0,0,78.02248127,41.04495382,267.8530145,43.6716438,0.3844409509,8.904296297,78.56172015,10.92321249,4.827890416,1.717532096,0.001078917321,0.003647287092,0.002960554674,0.01381469807,526,29,0,157,407,0,0.4879339007,12.26317376,6.525976434,0.6692920054,-1.088705332,312,18.79513983,1,0.7618247783,4.558307412,1.49727538345858
nhdhr_{4EA76133-68CD-4DA8-A82B-0B568CD9C9B2},NA,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.1875-48.1875_W92.4375-92.4375.csv,-92.47243282325232,48.17646704397251,MN,St. Louis,1.583048,3.3528,4609658.685,153.0710967,87.02272955,285.6000643,60.26397979,4.412350757,13.16617944,75.25299008,12.00407199,4.759151989,1.666607946,0.001556949651,0.004511152834,0.002414137297,0.01151580084,89.04112086,45.37247072,223.5301899,39.72275711,-11.18588448,7.250078264,84.59514702,7.415139124,4.669238026,1.633531214,8.94e-5,8.846943849e-4,0.005406712975,0.01512182077,219.9868409,68.23751677,299.144899,43.42586559,9.028584935,7.790355692,67.82606853,12.37886103,4.83684183,1.701131441,0.001915916173,0.004520843355,0.001227341463,0.008970255073,219.1051768,58.65344111,348.9341442,27.64419706,18.66407447,4.13616377,70.42735555,8.480557093,4.531671594,1.524851817,0.003030451947,0.006387347232,0,0,79.08079213,40.98140101,267.6438774,43.51184209,0.4043737371,8.830916679,78.55426796,10.96839497,5.010274222,1.7652213,0.001117622309,0.00370364254,0.003156299264,0.01456189539,3429,3311,813,960,977,835,0.3967050001,11.08274477,7.930642792,0.3711224005,-1.492562934,312,18.52426101,0,0.4073501747,4.660975894,2.37541381776151
nhdhr_120020167,Wild Rice Lake Reservoir,04_N45.50-48.00_W92.00-93.00,target,nldas_meteo_N46.9375-46.9375_W92.1875-92.1875.csv,-92.18240515159734,46.89403246567854,MN,St. Louis,1.44908,2.1336,9585357.306,160.1343347,87.35674197,283.7245699,60.07844691,4.350120095,12.69095243,77.79653422,10.65306753,4.589431604,1.60523184,0.001763113116,0.005251015237,0.003409865782,0.01653552824,93.27153406,46.7012861,222.0377982,39.36479768,-10.6829224,6.941360146,84.96244391,7.400558216,4.558277357,1.56903869,1.259448111e-4,0.001267447382,0.007757965682,0.02142483723,225.7362297,66.71980408,297.6469683,42.4468392,8.743479303,7.391623094,71.55159006,11.32825893,4.760548108,1.678614339,0.002298170573,0.005813178818,0.001764687169,0.0117870075,228.8113543,58.07543769,346.917448,28.45970092,18.19948542,4.006857389,75.06846789,8.243164437,4.254644079,1.425827376,0.003248954232,0.007066212707,2.59e-9,1.61e-7,87.58316456,41.42759046,265.13877,43.61359806,0.4244013641,8.461211719,79.86724705,10.06568131,4.797732615,1.681531867,0.001300754755,0.00428025681,0.004303057565,0.02186804921,63,23,6,12,63,1,0.5104735384,18.44768293,5.688616595,-2.038494368,3.574366436,312,17.90247736,0,0.4216608439,4.490530652,1.98432058519154
nhdhr_{820B0DD5-51F5-4C99-AB26-F63B5612E309},Lake Jeanette,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.1875-48.1875_W92.3125-92.3125.csv,-92.29143861307635,48.138978227044504,MN,St. Louis,0.9421545,4.572,2480244.511,153.3288807,87.54136246,285.5878101,60.10947381,4.456060504,13.09290624,75.23649238,12.03876843,4.607850432,1.609053191,0.001574468088,0.004572692805,0.002403575627,0.01148239871,89.04210108,45.47966879,223.7908169,39.87489198,-11.02119252,7.23292313,84.42631228,7.525050423,4.484617081,1.57196024,9.39e-5,9.539193114e-4,0.005373884598,0.01506413213,221.2045441,68.57586037,299.0909956,43.37884612,9.004725299,7.771328103,67.84642986,12.53105276,4.708726515,1.642516119,0.001921431045,0.004532877639,0.001244896607,0.0089271225,219.4411889,58.71493391,348.5800634,27.65950973,18.64111183,4.135589317,70.54766468,8.590976889,4.43095801,1.47374779,0.003066792634,0.006497778531,0,0,78.52406994,41.06564742,267.7590119,43.51565903,0.4656754102,8.789057903,78.5096423,11.00650238,4.815359943,1.71372501,0.001140938066,0.003765997148,0.003128095916,0.01455135096,93,20,0,32,62,5,0.462079235,18.16343434,4.224548318,-0.790030397,-0.06450382992,312,18.42196409,0,0.4354340231,4.55899205,2.77023175601923
nhdhr_120019218,Cedar Lake,05_N46.50-48.00_W84.50-92.00,target,nldas_meteo_N47.9375-47.9375_W91.8125-91.8125.csv,-91.79028281223194,47.95640399918755,MN,Lake|St. Louis,0.4880383,13.4112,1882269.852,154.2333409,87.01483559,284.574278,60.02729777,4.167526336,13.07053682,75.8952312,11.57595664,4.98379319,1.75321601,0.001595942211,0.004901688309,0.003091748517,0.0143408577,90.42072629,45.62809005,222.6865285,39.66695763,-11.29082083,7.192098125,84.63510142,7.237679352,4.977079851,1.745795491,1.040818108e-4,0.001143389223,0.006780827569,0.01895445663,221.7557268,68.54196677,297.9179846,42.92227285,8.670777419,7.752984013,68.84933035,12.10116875,5.006403141,1.77877735,0.001943305701,0.004714566066,0.001599151648,0.01150636129,219.4611607,58.40585684,347.8446728,27.44789629,18.38005397,4.137513564,71.23061853,8.329376526,4.685816636,1.576360243,0.00305361344,0.006991625801,1.04e-9,6.44e-8,80.24710253,41.15918955,266.7085917,43.3304853,0.1758957297,8.712284423,79.24328149,10.45311637,5.281945085,1.856863883,0.001210018252,0.004232520695,0.004159459585,0.01776727627,148,17,0,38,108,13,0.4065080684,14.6936478,5.663554417,-0.01204995243,-1.563801975,312,18.47415405,1,0.6498253158,4.792037355,3.41416410134962
nhdhr_114542699,Alton Lake,05_N46.50-48.00_W84.50-92.00,target,nldas_meteo_N47.8125-47.8125_W90.9375-90.9375.csv,-90.90752418685113,47.869425664546654,MN,Cook,0.4207921,21.6408,3919906.491,166.7473186,96.11744583,277.9609524,58.2758069,3.685716511,12.22429301,75.36710903,12.06434982,5.022493359,1.833170395,0.001660466017,0.004999662803,0.003794021101,0.01726344821,95.132509,48.00725219,218.6129485,39.91150225,-10.58288163,6.872215189,82.37992015,8.886282749,5.144991332,1.84805661,9.81e-5,9.978274659e-4,0.008246524595,0.02348572107,243.0705866,74.57399034,289.4507426,41.8687071,7.29150862,7.36306567,69.1598368,13.40042556,4.887754686,1.827325502,0.002089601539,0.005643163576,0.002458322904,0.01513332353,238.6375791,65.59177251,339.1311191,26.93872105,17.21156542,4.068994437,71.69415399,9.822496366,4.595005247,1.594167448,0.002977192396,0.006330905634,1.14e-8,7.09e-7,84.53804629,42.97216278,261.6546501,42.64014539,0.1406750194,8.134792203,78.55209076,10.75714866,5.489068027,1.936542156,0.001410418336,0.004667136812,0.004667165523,0.01973227684,199,13,0,74,121,14,0.3435385827,13.16976077,4.87259294,0.1910707515,-1.369405565,312,17.15030764,1,0.6544611664,4.658394563,3.53395232998547
nhdhr_120020643,Pike Lake,05_N46.50-48.00_W84.50-92.00,target,nldas_meteo_N47.8125-47.8125_W90.5625-90.5625.csv,-90.59155361023375,47.76569159487368,MN,Cook,0.3020271,12.192,3295881.995,166.7117015,97.36011619,278.1414766,54.23358174,3.649294074,11.64898738,76.65207835,11.25526276,5.191964061,2.035577389,0.001658566211,0.005124613504,0.003500048616,0.01629151676,91.59232862,45.63618081,222.7053834,37.61007674,-10.08431016,6.480510402,83.57943057,6.994044825,5.56863838,2.071383948,1.092263513e-4,0.001202719701,0.007808225677,0.02148045533,242.8084366,74.90182823,286.1550658,39.56711047,6.531477274,7.035023346,70.95707828,13.1396832,4.782985638,1.937709083,0.002007077412,0.005524486513,0.002487234629,0.01575125887,242.1204089,66.43253776,335.3401463,24.8860093,16.75302118,3.729437405,73.55974516,9.567657638,4.514914504,1.648454036,0.002941230126,0.006604237511,0,0,84.57402986,43.23327489,265.6565803,39.63143003,0.7556180963,7.674718514,78.78093261,9.919090731,5.94787544,2.129193426,0.001514577858,0.004939109239,0.003875292957,0.01822498883,157,15,0,34,131,0,0.4738179034,17.85,3.625534443,-0.2763947592,-0.716285092,312,16.36952016,1,0.5183418436,4.486966216,2.09774510306115
nhdhr_114539869,Bearskin Lake,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.0625-48.0625_W90.4375-90.4375.csv,-90.42847404741215,48.066161339515084,MN,Cook,0.2554511,23.4696,2016018.413,157.5850586,88.83762233,278.9191,58.09480197,3.447912868,12.33340778,75.88243093,11.85845995,5.269286892,1.933126613,0.001585192629,0.005073951255,0.003480712591,0.01583094737,94.14341348,47.49453524,219.1066473,39.67897769,-11.12789174,6.857627476,83.91952342,7.482972592,5.480965384,1.98956057,9.58e-5,0.001173504069,0.007509591358,0.02022603462,227.8299499,70.08677394,290.0347221,41.69486815,7.145776874,7.467609795,69.13221923,13.20355163,5.072590407,1.898907954,0.001923133352,0.005462190849,0.002354146344,0.01474999009,221.3267389,62.13277338,339.9265009,26.33547744,17.04945083,3.984322492,71.94290871,9.066671875,4.707717124,1.575307093,0.002880587445,0.006653725673,0,0,81.97802129,41.92536804,263.64242839999997,42.49231426,0.03925479995,8.098830165,78.87159918,10.74432292,5.851095223,2.054227704,0.001377857743,0.004742818752,0.004236323105,0.01891728048,194,17,0,28,159,15,0.3601098299,14.25757426,6.004772526,0.70751355950000006,-0.3153838166,311,17.48820378,1,0.7085460898,4.754720798,2.52393287578542
nhdhr_120020635,Devil Track Lake,05_N46.50-48.00_W84.50-92.00,target,nldas_meteo_N47.8125-47.8125_W90.4375-90.4375.csv,-90.42361127290215,47.82350973048813,MN,Cook,0.5464267,15.24,7557523.685,166.0423556,98.04603917,276.8842907,51.21023513,3.344332953,11.21585609,77.18313893,10.80585055,5.352445543,2.043135998,0.001594786498,0.005070881846,0.003357968619,0.0158942545,88.02887255,44.01666554,224.3843216,36.31769147,-9.946746601,6.309044692,83.29622815,6.846004928,5.683082878,2.079440656,1.050831622e-4,0.001295778698,0.00754514514,0.02105053707,242.1615004,74.659000700000007,282.4272297,37.61785417,5.682797764,6.717526644,72.28805693,12.95562307,5.000853029,1.963909949,0.001910899233,0.005417877466,0.002666508756,0.01669345865,243.4734132,66.68393239,330.8639276,23.60320823,16.09445554,3.549746691,74.6489593,9.703301717,4.707609631,1.681537007,0.00280115742,0.006545358462,0,0,84.68011297,43.77152087,267.3760417,37.14620434,0.9374633056,7.326187771,78.72124456,9.326693477,6.061693676,2.143735802,0.001504397783,0.004934905926,0.003373656352,0.01641297662,238,27,0,44,209,1,0.4522056544,17.4923622,3.610827581,-0.5393900507,-0.2920871877,313,15.82129364,1,0.5353399624,4.717783882,2.61588714695622
nhdhr_114539923,Flour Lake,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.0625-48.0625_W90.4375-90.4375.csv,-90.38730668646602,48.05229211853376,MN,Cook,0.2986823,21.9456,1335996.013,157.5850586,88.83762233,278.9191,58.09480197,3.447912868,12.33340778,75.88243093,11.85845995,5.269286892,1.933126613,0.001585192629,0.005073951255,0.003480712591,0.01583094737,94.14341348,47.49453524,219.1066473,39.67897769,-11.12789174,6.857627476,83.91952342,7.482972592,5.480965384,1.98956057,9.58e-5,0.001173504069,0.007509591358,0.02022603462,227.8299499,70.08677394,290.0347221,41.69486815,7.145776874,7.467609795,69.13221923,13.20355163,5.072590407,1.898907954,0.001923133352,0.005462190849,0.002354146344,0.01474999009,221.3267389,62.13277338,339.9265009,26.33547744,17.04945083,3.984322492,71.94290871,9.066671875,4.707717124,1.575307093,0.002880587445,0.006653725673,0,0,81.97802129,41.92536804,263.64242839999997,42.49231426,0.03925479995,8.098830165,78.87159918,10.74432292,5.851095223,2.054227704,0.001377857743,0.004742818752,0.004236323105,0.01891728048,211,21,0,1,223,16,0.401597207,13.9675,6.030347832,0.2962946514,-1.411862308,311,17.48820378,1,0.7531577533,4.754720798,3.32271301288218
nhdhr_114539841,McFarland Lake,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.0625-48.0625_W90.0625-90.0625.csv,-90.07232986937797,48.05338787206684,MN,Cook,0.3488545,12.8016,1561152.13,158.6796496,91.4615121,280.436987,55.98707244,3.555770464,11.98207678,76.12463171,11.47733923,5.21842616,2.118854897,0.001597423419,0.005026473232,0.003534996802,0.01651867992,90.85989242,46.16044864,222.6147728,38.71872636,-10.69224832,6.665356315,83.85568202,7.189892938,5.372592602,2.229301342,9.69e-5,0.001256713722,0.007695116493,0.02105158201,229.6764583,71.94803836,289.5677343,40.31488431,6.838172706,7.196758193,69.85621228,12.98081745,4.660271539,1.895748473,0.001929411373,0.005265199474,0.002481987285,0.01601712325,226.6678542,65.16692794,339.3992294,25.38252318,16.90255191,3.798258954,72.39085542,9.049882219,4.642607028,1.596264106,0.002844623845,0.006564002744,0,0,82.24955873,41.66825718,267.3540961,40.79747163,0.513280078,7.80987307,78.70878238,10.24453184,6.247242365,2.286368856,0.001458485039,0.004886845846,0.004138829828,0.01931866872,208,20,0,57,146,11,0.3996579867,16.53350467,4.540245113,-0.8957067324,0.03466345538,312,17.02783301,1,0.6416285945,4.780796778,2.64998503079541
nhdhr_121841357,Tilde Lake,02_N47.00-48.00_W94.00-99.00,target,nldas_meteo_N47.0625-47.0625_W96.1875-96.1875.csv,-96.19465078267828,47.011092716516174,MN,Becker|Clay,0.5120482,3.6576,1010431.171,165.1017476,86.58754113,286.874954,63.53684025,5.783281165,14.11425128,71.12033222,15.64976741,4.229036246,1.528003053,0.001463178805,0.004800763962,0.002012527281,0.01033211494,101.1958967,42.73069287,220.4829062,37.89862314,-11.11352993,7.546462234,85.7416351,7.771022101,3.892284444,1.453870748,8.69e-5,7.474480634e-4,0.005010354598,0.0149939199,227.7088902,64.71377388,302.9016378,43.54095086,11.05330832,7.877274245,63.53902263,14.54775454,4.572184414,1.607328349,0.002015387781,0.005217104948,8.04924711e-4,0.007978803385,236.7349666,59.99307196,356.2909502,29.4412356,21.12001655,4.487161399,61.75379919,12.01654418,4.160517593,1.35671724,0.002756558278,0.006706829073,0,0,89.5257216,38.2533442,264.3122453,43.61892943,1.270231134,9.348455707,74.02427779,13.97885205,4.288147693,1.606366069,9.217791172e-4,0.003754231007,0.002346699919,0.01137571685,50,12,0,17,33,0,0.4541229221,19.4774,4.828058641,-1.335203351,0.5738084079,313,19.85052357,0,0.4213920989,4.159344742,1.22847175753007
nhdhr_123271466,Badger Lake,02_N47.00-48.00_W94.00-99.00,target,nldas_meteo_N47.6875-47.6875_W96.0625-96.0625.csv,-96.0121492405895,47.68030060943046,MN,Polk,0.6538462,5.7912,1034669.727,163.7800142,86.05962997,285.2188242,62.58728532,5.336176574,13.98858277,71.72631002,15.04066662,4.843923081,1.67220339,0.001400377116,0.004752377758,0.001739312122,0.009180773083,101.7583525,44.96306271,219.8231922,38.1881537,-11.30155908,7.559932653,85.70412949,7.297570786,4.69150591,1.61688596,7.93e-5,8.014183654e-4,0.004235281627,0.01310735272,227.6697075,63.84460206,300.8075664,43.42893038,10.44612034,7.986741581,64.24312644,14.04833131,5.01915794,1.723381279,0.001876785182,0.005311856486,7.980853649e-4,0.008634365677,232.8294972,59.85050884,352.9475728,28.4819735,20.49742469,4.487721102,62.70813397,11.29305299,4.614950447,1.52773266,0.002693260587,0.006580620248,0,0,87.69657172,37.47255974,263.8805138,43.62541648,0.9112557196,9.373503397,74.8133714,13.57748805,5.059165115,1.770492882,8.819204168e-4,0.003620677039,0.002018437657,0.009175689806,66,13,0,23,51,0,0.3800500666,20.24391892,4.073788186,-1.11840155,1.672149931,312,19.71095408,0,0.53453372750000006,4.655260692,1.26249623393197
nhdhr_86278491,West Silent Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.5625-46.5625_W95.9375-95.9375.csv,-95.88478743316698,46.54814083992588,MN,Otter Tail,0.3048831,18,1349332.09,167.8762666,85.43513546,285.7909605,62.61400263,5.769372566,13.73466187,71.49565777,14.76740653,4.465561747,1.594379093,0.001468838651,0.004778137273,0.001946940167,0.01071808561,106.7339907,44.6804129,220.6590931,37.50558688,-10.64460449,7.413770862,85.06492758,8.361918594,4.234044688,1.545423642,8.04e-5,6.553967507e-4,0.004860743517,0.01642278866,229.4247988,63.75849639,301.8429596,43.44236255,10.87928692,7.742809193,63.79996186,14.01355915,4.777121657,1.64711239,0.002116453712,0.005413084899,7.412338285e-4,0.007011753589,238.2932712,56.86634592,353.7404821,29.27386228,20.67387688,4.335789465,63.99355233,10.80007847,4.258071935,1.405405744,0.002698262429,0.006554018733,0,0,91.87687531,39.92882717,263.4731508,43.18712771,1.388763777,9.089307349,73.61541142,13.64197091,4.5973992,1.704238711,9.087242808e-4,0.003649597263,0.002295079196,0.01153245757,48,17,0,9,38,1,0.2709837963,17.16,5.237525402,-0.3731982171,-1.41527224,313,19.29008152,1,0.7078070411,4.445557791,1.82785750966994
nhdhr_82552852,Johnson Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.1875-46.1875_W95.8125-95.8125.csv,-95.85646816706479,46.17352900465832,MN,Otter Tail,0.5020808,10,1355746.442,167.8804304,84.34579876,287.5384197,62.58239193,6.221003113,13.65473151,70.87938507,15.0021861,4.850233257,1.728090678,0.001460448308,0.00456902962,0.001858488951,0.01042437032,108.0325745,44.25558785,222.5364955,37.44242752,-10.11345232,7.400781277,84.82697827,8.756434157,4.661854943,1.68318697,9.6e-5,7.357582839e-4,0.004817838116,0.01639267006,227.8440306,64.43550858,304.2916083,43.76397646,11.4103366,7.730357159,62.2551306,14.24034445,5.129316411,1.783452614,0.002115614398,0.005188362863,7.066892905e-4,0.006811439202,237.4840907,56.00139191,354.8938412,29.44845207,20.93726188,4.2628168,64.3457109,10.34198781,4.590148205,1.546848636,0.002659134795,0.006168992076,0,0,93.06592239,39.2924651,264.9915023,43.38053886,1.876486227,9.093278418,72.55254847,14.19073536,5.027450548,1.830469624,9.00691369e-4,0.003599437952,0.002011301455,0.01056815755,41,21,0,7,36,1,0.291,20.49,3.557654048,-0.6773877295,-0.05980211814,319,19.14069492,1,0.5915748455,4.754661352,1.80887091797348
nhdhr_120018700,Elk Lake,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.8125-45.8125_W95.8125-95.8125.csv,-95.80471663043923,45.867119475929705,MN,Grant,0.8251935,8.2296,836047.2922,168.8115698,83.25673854,289.7524642,62.98998654,6.670935129,13.58734755,70.89698845,15.10555046,4.882178801,1.707908822,0.00150057319,0.0047509839410000004,0.001809249952,0.01060580699,108.7540717,43.01167734,224.8131566,37.40000471,-9.454401692,7.462930749,84.46362143,9.037295453,4.771227687,1.680785047,1.055520271e-4,7.749786474e-4,0.004857675408,0.01698188113,227.8421024,64.24991337,306.2681767,43.67467669,11.74890022,7.650533948,63.20880728,14.10295394,5.140895169,1.765780434,0.002159609492,0.005234218315,6.270050382e-4,0.006789538957,237.5411154,55.45779595,358.0530637,29.95943658,21.33350254,4.340646233,64.17775817,11.535754,4.592353842,1.522324485,0.002739747537,0.006582152761,0,0,96.09737571,38.99252044,266.389258,43.75689234,2.28620702,9.173896779,72.18479081,14.50819639,5.033350732,1.801282056,9.250498777e-4,0.003685830848,0.001851207458,0.01035917771,391,52,0,83,238,76,0.4649157345,18.88571788,4.810835287,-0.4766746211,-0.8744158351,319,19.05243783,1,0.6497581295,4.728524634,1.63886464751488
nhdhr_117649591,Corabelle Lake,14_N43.00-45.00_W93.50-99.50,target,nldas_meteo_N43.9375-43.9375_W95.8125-95.8125.csv,-95.80133259182142,43.87688246498348,MN,Murray,4.857143,1.695,422327.1146,167.2743017,80.05755542,291.7156246,62.04022229,7.577276009,12.93193631,71.01825662,14.74997917,5.127671108,1.731938147,0.00173560352,0.005444050408,0.002320057498,0.01625029388,107.4658346,39.81769078,228.6919216,37.11428714,-7.510529322,7.405235981,82.72564747,10.92029022,5.091170834,1.676172017,1.687278377e-4,0.001252476919,0.006086634061,0.0278948758,218.354375,64.33927161,309.1364415,43.29129917,12.32960751,7.490864705,63.80563709,13.53787423,5.432774059,1.818080175,0.002761509572,0.006372262525,7.523051425e-4,0.008194350834,237.008108,52.72140395,358.1535999,30.34986126,21.40845396,4.293576424,67.1310563,12.01106959,4.69582681,1.54342923,0.002886623431,0.007024044392,0,0,101.4653686,41.11212124,267.4416928,43.55480041,3.355222153,8.899331572,70.7085621,14.88008061,5.305399419,1.79013609,0.001048207427,0.004530829004,0.002571833381,0.01424239653,21,15,0,3,23,0,0.5783980032,21.96307692,2.882902384,-0.009451049907,-0.03834546456,323,17.82946606,0,0.5264041924,4.910485166,1.08262862123606
nhdhr_86276583,Scalp Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.6875-46.6875_W95.8125-95.8125.csv,-95.77928050226122,46.69366370027102,MN,Otter Tail,0.2658249,27.1272,1016883.605,165.892559,84.87319626,284.9050876,62.51590659,5.573619136,13.74442939,71.88467274,14.62816016,4.763299866,1.661903696,0.001495782898,0.004832614894,0.002087073524,0.01091294892,105.2084506,44.39761026,219.7616658,37.64828852,-10.8832574,7.420365747,85.30933994,8.251764475,4.611641424,1.609114271,8.55e-5,7.124776513e-4,0.005213798656,0.01628350367,228.5704908,63.39456418,301.0308105,43.46404537,10.7092499,7.745469866,64.08118059,13.9340374,5.013011888,1.725640765,0.002112617181,0.00534396738,7.968714223e-4,0.007254250219,234.4521039,56.67851698,352.5195274,29.09560821,20.47406692,4.307697579,64.54921183,10.62543783,4.48061362,1.492988042,0.002767521455,0.006691917226,0,0,90.22293924,39.1366207,262.8766914,43.24070946,1.214210576,9.0797731249999991,74.08647327,13.48688078,4.957516168,1.751853812,9.449686779e-4,0.003755731379,0.002454664837,0.01221510208,129,40,0,28,99,2,0.2513024486,14.77062016,6.576235833,-0.1574526449,-1.418978365,313,19.28450853,1,0.8906208009,4.644568684,1.11926909451529
nhdhr_86275841,Acorn Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.6875-46.6875_W95.8125-95.8125.csv,-95.75518623199882,46.74531915036383,MN,Becker,0.4260652,16.4592,622092.9642,165.892559,84.87319626,284.9050876,62.51590659,5.573619136,13.74442939,71.88467274,14.62816016,4.763299866,1.661903696,0.001495782898,0.004832614894,0.002087073524,0.01091294892,105.2084506,44.39761026,219.7616658,37.64828852,-10.8832574,7.420365747,85.30933994,8.251764475,4.611641424,1.609114271,8.55e-5,7.124776513e-4,0.005213798656,0.01628350367,228.5704908,63.39456418,301.0308105,43.46404537,10.7092499,7.745469866,64.08118059,13.9340374,5.013011888,1.725640765,0.002112617181,0.00534396738,7.968714223e-4,0.007254250219,234.4521039,56.67851698,352.5195274,29.09560821,20.47406692,4.307697579,64.54921183,10.62543783,4.48061362,1.492988042,0.002767521455,0.006691917226,0,0,90.22293924,39.1366207,262.8766914,43.24070946,1.214210576,9.0797731249999991,74.08647327,13.48688078,4.957516168,1.751853812,9.449686779e-4,0.003755731379,0.002454664837,0.01221510208,178,15,0,56,141,0,0.4298430724,15.06096447,5.289445747,0.2429664477,-1.233734658,313,19.28450853,1,0.8280032249,4.644568684,1.57196970910953
nhdhr_86274835,Hungry Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.8125-46.8125_W95.6875-95.6875.csv,-95.63141273020237,46.79132663198968,MN,Becker,0.5862069,14.20803,974581.3738,164.6512491,84.97426883,284.0041113,62.17599384,5.4274507850000004,13.68661048,72.02101631,14.53769676,5.253609863,1.789164583,0.001527012976,0.004880389187,0.002163864774,0.01067768332,104.2967443,44.76377311,219.2769484,37.75532517,-10.93160031,7.429155452,85.35644665,8.076524633,5.239879661,1.740981428,8.61e-5,7.407156112e-4,0.005346767299,0.0157595169,228.2786914,63.05107479,300.0345504,43.3663707,10.511147769999999,7.735938994,64.21016798,13.89276172,5.40887177,1.850818406,0.00208690114,0.0052205701,8.681601272e-4,0.007500165563,232.660203,56.46146339,350.999847,28.90998723,20.25466209,4.297880577,64.85176648,10.5878776,4.851971401,1.619398329,0.002891338403,0.006863069218,0,0,88.24742552,39.0395393,262.3055967,43.22213115,1.099884786,9.078712358,74.14535624,13.46036986,5.531238929,1.866217162,9.683131007e-4,0.00381838402,0.002561286925,0.01186974891,278,24,0,168,112,12,0.4515920136,14.7009589,5.113809459,0.3911337193,-0.8289701051,313,19.22762898,1,0.729306638,5.020824888,2.29103657024336
nhdhr_159108014,Fulda First Lake,14_N43.00-45.00_W93.50-99.50,target,nldas_meteo_N43.8125-43.8125_W95.5625-95.5625.csv,-95.59903510330604,43.854925463359926,MN,Murray,2.467018,2.7432,496473.2141,168.1171,80.34541052,294.1921486,62.38908363,8.077260983,12.84321058,71.2446856,14.64419486,5.347939639,1.825874414,0.001892239119,0.005910089199,0.002115445342,0.01223840623,108.6482217,39.86354591,230.8419314,37.46484071,-6.920979033,7.367843646,82.6283014,10.87589595,5.41992026,1.784668587,2.204737838e-4,0.001525450804,0.005669822702,0.01974891398,219.054838,64.29822176,312.1635361,43.83388618,12.87450044,7.496221208,63.64276119,13.57953237,5.622052292,1.904879788,0.002969667976,0.00670261253,6.219798517e-4,0.006947888626,238.2531519,53.09180735,360.477058,30.59501347,21.72795473,4.256201794,68.31292533,11.78262709,4.786348426,1.598984127,0.003127461545,0.007771768139,0,0,101.6861209,41.88635064,269.8418303,44.04306629,3.908592071,8.865857822,70.65660243,14.91510064,5.584741861,1.879156572,0.00116900614,0.004960871892,0.002289488079,0.01222895663,45,33,0,20,28,1,0.3081460056,20.92020408,3.63619048,-0.1475981211,-0.6761202622,324,17.63975378,0,0.5208949207,5.036570317,1.17963520573461
