target_id,source_ids,pb0_rmse,pgmtl_rmse,n_obs_sp,n_obs_su,dif_max_depth,dif_surface_area,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_surface_area,perc_dif_sqrt_surface_area
nhdhr_152707734,nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_47726570 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120018133,1.5921881748211668,2.5756475988034255,1618.0,2636.0,-0.6096000000000004,1454406.8900000001,0.12635181382614658,2.816901408450706,72.98764730670666,37.797228366285665
nhdhr_155417639,nhdhr_nhdhr_143249192 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120018133,2.556508532986951,3.4312776849293476,1618.0,2636.0,7.924799999999999,1187770.445,0.2017111567419576,45.614035087719294,55.86895626892966,28.501794048351908
nhdhr_82815984,nhdhr_nhdhr_166867866 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018032 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_120018114,4.482788467452748,6.208572153511133,3977.0,6047.0,6.716000000000001,93501760.72,0.09295003422313486,24.208780909811843,142.20658413351285,83.49579076267945
nhdhr_82819488,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_37648633,1.536955573543663,3.6121563060702657,504.0,918.0,1.8287999999999993,626830.4711000002,0.08692676249144426,18.181818181818176,73.53649354579598,38.102769642910495
nhdhr_82819600,nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018133,3.515817788464422,2.5400872484574792,1618.0,2636.0,8.839199999999998,1600707.121,0.21875427789185498,52.25225225225224,83.39078090094475,43.68462139248931
nhdhr_82819628,nhdhr_nhdhr_141288680 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_139268769,2.2654525603078204,1.76886106921309,435.0,1616.0,-12.192,364476.85439999995,-0.09096509240246409,97.5609756097561,54.015602799689546,27.519128232942325
nhdhr_113471457,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_120019513 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_143249640,1.8721810754238262,1.902890561743742,2811.0,3395.0,-4.0,-21923841.599999998,0.05633127994524301,16.3265306122449,89.26825055051553,47.110666321445514
nhdhr_121857622,nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_74924599,1.8344422662379067,2.67620437149201,251.0,686.0,-14.901280000000003,-36433082.988,0.19445585215605754,44.22091226137597,158.06314027247188,98.01150622853343
nhdhr_121859009,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120020204,4.211257391211695,4.184418977161177,577.0,797.0,1.828800000000001,340569.8366,0.0014373716632443134,15.789473684210536,116.70432494678629,64.40289137055207
nhdhr_121859022,nhdhr_nhdhr_120019712 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_120018059 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018049,5.029959399910624,4.080772808062259,1584.0,2349.0,10.9728,438043.7506,0.1735797399041752,83.72093023255813,58.95436931975675,30.146934026913602
nhdhr_60087894,nhdhr_nhdhr_152335372 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_69886510 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_91691877,2.9358222987242426,4.152158756417352,650.0,1081.0,20.1168,-227743.2969999998,0.3312799452429842,70.96774193548386,19.749142477726394,9.89876034811028
nhdhr_121622394,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_121839184,3.378273562368855,2.3912607777354706,954.0,1164.0,-5.4864,-5299307.163999999,-0.06666666666666665,50.0,73.43152890210027,38.04429539324313
nhdhr_139269433,nhdhr_nhdhr_167256799 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018081,2.030128963108261,1.4541364881160428,1345.0,2115.0,-4.571999999999999,-102135.4519000001,0.09000684462696784,30.92783505154639,10.191878468699498,5.099251896774606
nhdhr_143249221,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_120020805,2.051049850810961,2.2148265073756837,976.0,1345.0,-0.9144000000000005,70002.41639999999,0.04537987679671451,6.185567010309282,16.43552562458517,8.231683829598783
nhdhr_143249294,nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_91691877 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_139269431,2.549753491795303,1.6819492672447525,690.0,1887.0,13.106399999999997,504618.5389999999,-0.030869267624914487,51.497005988023936,14.25175538004818,7.134946699144616
nhdhr_143249464,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_45722930,3.1385866281240804,3.1689212113178677,547.0,1256.0,14.325600000000001,575470.7727000001,0.11759069130732369,74.01574803149606,84.05886549857729,44.07014875180717
nhdhr_143249522,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120018140,1.9055404024968305,1.769002747022009,790.0,1373.0,-1.8287999999999993,179957.89599999995,0.0525667351129363,13.953488372093018,16.204382886231205,8.115532078263595
nhdhr_143249705,nhdhr_nhdhr_120020240 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120018100,1.9626094119033313,1.698431956920965,2522.0,4014.0,20.732,335407.4670000002,0.2675564681724846,121.48130786358841,21.927829769794002,10.997063019344887
nhdhr_155442361,nhdhr_nhdhr_141288680 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_91684979,2.835628111336211,2.9611347467725877,397.0,633.0,0.3048000000000002,-448055.6862000001,0.14585900068446267,2.1978021978021993,40.52878302132989,20.47681292763757
nhdhr_155444215,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018032 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_120020240,2.5712445771727355,1.6918169390027342,514.0,898.0,7.924799999999999,1993245.9469999997,0.06036960985626283,63.414634146341456,69.47128195752843,35.85183064791653
nhdhr_68840139,nhdhr_nhdhr_121623043 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_45730390 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018211,5.039739444191994,4.468976006022705,1901.0,2745.0,-1.524000000000001,-1542057.107999999,0.08562628336755651,8.130081300813012,37.90843818167245,19.127586010170734
nhdhr_75655457,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120018097,2.175032400345324,2.7767528614112833,1033.0,1606.0,-1.219199999999999,101449.55300000001,0.024572210814510664,12.121212121212112,25.264370167801374,12.682984817411718
nhdhr_75659739,nhdhr_nhdhr_91685475 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120018084,2.589234401231417,2.833055939292198,2760.0,4441.0,3.962399999999999,239991.42008999997,0.03449691991786452,26.262626262626256,136.01264173389814,78.47697444569768
nhdhr_109981506,nhdhr_nhdhr_91688455 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018059 : nhdhr_nhdhr_91594833,3.150034599689316,2.0774406859667534,1280.0,1754.0,4.876799999999999,680187.7563,0.08788501026694051,40.0,79.25702078235793,41.31999596153199
nhdhr_121622760,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_45722930,4.386091093961901,2.3622880511240942,547.0,1256.0,19.5072,548370.4457,0.15954825462012312,116.36363636363637,78.5456972952618,40.91658093004456
nhdhr_121622916,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_137059882 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_86274749 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120020343,2.6152613224647836,2.012840270846771,486.0,894.0,9.753599999999999,308110.50400000066,0.12128678986995206,160.0,3.409775792170313,1.705011801593833
nhdhr_121623004,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_121623126,2.291854786815363,2.046793706212914,285.0,479.0,5.4864,-504754.6200000001,0.2869267624914442,105.88235294117645,57.46333694493126,29.350439652091765
nhdhr_121623268,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018129,3.611544110256833,2.548963147694902,543.0,834.0,-3.6575999999999995,455759.9344,-0.0375770020533881,52.17391304347825,55.874298085680095,28.504632200505792
nhdhr_121623301,nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_91691877,2.627902173069659,1.67671585821738,650.0,1081.0,21.640800000000002,-1915647.1979999996,0.3170431211498973,78.45303867403315,95.91987840719469,51.08948804736724
nhdhr_121623808,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_91688455,2.6947519505668867,1.7935234645990998,1511.0,2407.0,13.411200000000001,476582.0887,0.22484599589322374,100.0,81.68770412428098,42.706142403923394
nhdhr_121623866,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_121623043,2.0486268140436317,2.305261849523158,1018.0,1464.0,5.1815999999999995,1893818.7199999997,-0.03429158110882957,40.96385542168674,68.26647781500724,35.189946226749825
nhdhr_121623871,nhdhr_nhdhr_120020354 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_155445200 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_74924599 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_143249192,1.9925368190498127,2.173236242776155,947.0,1335.0,-12.496800000000004,-16974766.777000003,0.02956878850102662,35.807860262008745,126.33870235344395,71.16798378792504
nhdhr_143250015,nhdhr_nhdhr_143249192 : nhdhr_nhdhr_143416561 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_120019294,1.6700996419256777,1.504134018965283,2704.0,4296.0,2.7432,505538904.04,-0.1021902806297057,25.352112676056336,190.24496504870172,145.39180848850452
nhdhr_143250529,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_121839184 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_143396594 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_34131807 : nhdhr_nhdhr_143416561,1.9087188858737971,1.916340408144628,668.0,991.0,14.0178,279554425.68,-0.021355236139630362,153.32567678424937,153.02709495147957,93.08957396936961
nhdhr_143250615,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_120020199,2.802244784306782,1.726147201302099,1384.0,2263.0,7.315199999999999,401615.0181,0.10396988364134163,75.0,78.09154034574061,40.65952923577905
nhdhr_143251029,nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120018146,1.9952258196999164,2.071386159170772,196.0,415.0,-1.8287999999999993,-2216425.3610000005,0.10020533880903493,11.320754716981128,33.53712600896861,16.888126555569453
nhdhr_152517931,nhdhr_nhdhr_152335372 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_143249413,1.8655612961374415,2.6206333439515186,320.0,892.0,-2.438399999999998,237402.3071000001,0.09021218343600268,12.3076923076923,23.689406900918186,11.88654186797098
nhdhr_155636540,nhdhr_nhdhr_152335372 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_80005045,2.8064575492329786,1.7156299945157394,950.0,1521.0,-2.7432,674514.9720000001,0.08644763860369609,17.142857142857142,28.234969473798838,14.18853611659
nhdhr_155636695,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018211,4.666228205239871,3.817027635408088,1901.0,2745.0,5.1815999999999995,1960337.2300000004,0.07056810403832992,33.66336633663366,84.61950334223555,44.394421533115526
nhdhr_155637270,nhdhr_nhdhr_120018100 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_121623043,1.8778611433396641,1.7412682249050315,1018.0,1464.0,-9.144,1305140.1430000002,-0.05845311430527034,46.15384615384615,42.533552750679085,21.512834056843072
nhdhr_155637595,nhdhr_nhdhr_141288680 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_81002103,1.3172350706913138,1.563640977849887,1552.0,2367.0,-15.24,1534124.8489999997,-0.07378507871321005,71.42857142857143,80.79761782439553,42.19716241166097
nhdhr_157067854,nhdhr_nhdhr_120018140 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120020242 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_143249192,3.01274819341694,2.7042772905345753,947.0,1335.0,11.851199999999999,4423137.6564,-0.13271731690622868,52.14911817509768,161.60723336006632,101.69522961130258
nhdhr_152335370,nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_152335372,2.0252470979325743,1.5876851905122038,911.0,1631.0,1.1975999999999978,-3255142.5519999997,0.06440793976728276,6.048118295860845,88.40164571573149,46.60049200035586
nhdhr_152517995,nhdhr_nhdhr_121623043 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_81002103,1.360980829686296,2.6914979324692037,1552.0,2367.0,-19.811999999999998,-5619883.108,0.09137577002053388,83.87096774193547,102.63259512010303,55.22955491420676
nhdhr_152518175,nhdhr_nhdhr_34130604 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_91688455,4.08180552757284,3.6476209877309564,1511.0,2407.0,9.144000000000002,224252.46600000001,0.2302532511978097,58.82352941176472,31.60335229347278,15.901566368615466
nhdhr_120018204,nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120020211,2.397860024134015,1.4549012553517886,130.0,250.0,-0.8896000000000006,12185.508700000006,0.011156741957563332,11.932610795149703,3.1630727800604523,1.581635298138475
nhdhr_120018361,nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_86274749 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91688775 : nhdhr_nhdhr_91594687 : nhdhr_nhdhr_139268769,1.688213222167371,1.2416889579872934,435.0,1616.0,4.572,-2109920.1063,0.24462696783025323,111.11111111111111,110.35374102800996,60.17116178768709
nhdhr_120019661,nhdhr_nhdhr_166867866 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_155445200 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120019371,3.490186463219634,5.720161958928338,1530.0,4065.0,-9.858419999999999,74749361.66,-0.14510609171800137,34.47145840785571,124.83641033638663,70.08246055043314
nhdhr_120019732,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_143249470 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_75654673,4.394124123382852,3.138107476999723,368.0,945.0,-7.315200000000001,-446503.75,-0.020602327173169066,44.44444444444444,1.7581402063824236,0.8790870866960908
nhdhr_122551004,nhdhr_nhdhr_86275133 : nhdhr_nhdhr_86274749 : nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120019704 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_120017988,2.1342941311263783,1.908742833216936,153.0,289.0,4.8768,-8965816.537,0.13374401095140315,88.8888888888889,85.57386152257443,44.948017649765085
nhdhr_58125241,nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_74924599 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_167256807 : nhdhr_nhdhr_120018114,2.8925815018635603,2.5157918146890297,3977.0,6047.0,-17.3632,101953878.78999999,-0.26919917864476384,43.646308846300805,165.71239023820974,106.2328783667904
nhdhr_58125935,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_143249864,1.957161233637811,1.2193920019544227,823.0,1019.0,8.533999999999999,-592407.0017,0.2779603011635866,133.32291829401655,106.03028494150625,57.37870763479228
nhdhr_59753059,nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018049,1.963068324915982,1.6288100722765742,1584.0,2349.0,1.524000000000001,-108569.88679999986,0.06338124572210813,8.547008547008552,10.682558443271583,5.345094234643235
nhdhr_120018005,nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120020367,1.686530604040016,1.3195594978492513,165.0,248.0,2.8664,-1508143.1651,0.37015742642026006,80.36335090277,170.41131500883552,111.85883887644795
nhdhr_120018038,nhdhr_nhdhr_120018081 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018124,2.366781360003471,1.4582635206227974,1627.0,2332.0,0.3048000000000002,327778.0303,-0.06344969199178652,1.7699115044247797,42.05629771381236,21.265892145177073
nhdhr_120019861,nhdhr_nhdhr_120018211 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_120017988,3.2605189434345285,3.084458130195892,153.0,289.0,3.048,3853308.9819999994,-0.010882956878850103,47.61904761904761,94.72893334779863,50.368546722354026
nhdhr_120019864,nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_34129544,2.9841173237736665,2.17463394096719,1974.0,3307.0,-2.7432000000000016,-2369494.9905999997,0.1355920602327173,9.424083769633514,119.3841901336771,66.23990815844395
nhdhr_34121878,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_151949699,2.489557071599994,2.062876855891754,202.0,378.0,4.4361999999999995,2598331.9044,-0.02683093771389461,124.15549522823316,119.22625542461685,66.13074299086549
